1, 2, 86816, 
2, 2, 86816, 
3, 2, 86816, 
4, 2, 86816, 
5, 2, 86816, 
6, 2, 86816, 
7, 2, 86816, 
8, 2, 86816, 
9, 2, 86816, 
10, 2, 86816, 
11, 2, 86816, 
12, 2, 86816, 
13, 2, 86816, 
14, 2, 86816, 
15, 2, 86816, 
16, 2, 86816, 
17, 2, 86816, 
18, 2, 86816, 
19, 2, 86816, 
20, 2, 86816, 
21, 2, 86816, 
22, 2, 86816, 
23, 2, 86816, 
24, 2, 86816, 
25, 2, 86816, 
26, 2, 86816, 
27, 2, 86816, 
28, 2, 86816, 
29, 2, 86816, 
30, 2, 86816, 
31, 2, 86816, 
32, 2, 86816, 
33, 2, 86816, 
34, 2, 86816, 
35, 2, 86816, 
36, 2, 86816, 
37, 2, 86816, 
38, 2, 86816, 
39, 2, 86816, 1006.3, 400.985, 2.44805, 0.846584, -3.73504
40, 2, 86816, 1008.39, 398.855, 2.448, 0.846473, -3.73516
41, 2, 86816, 1007.86, 399.403, 2.44803, 0.846524, -3.73512
42, 2, 86816, 1009.61, 397.628, 2.44804, 0.846499, -3.73518
43, 2, 86816, 1008.2, 399.049, 2.44801, 0.846515, -3.73514
44, 2, 86816, 1007.03, 400.244, 2.44803, 0.84657, -3.73508
45, 2, 86816, 1009.02, 398.229, 2.44804, 0.846591, -3.73513
46, 2, 86816, 1006.96, 400.303, 2.44803, 0.846417, -3.73512
47, 2, 86816, 1007.56, 399.708, 2.44805, 0.846602, -3.73508
48, 2, 86816, 1008.47, 398.784, 2.44802, 0.846571, -3.73513
49, 2, 86816, 1009.37, 397.873, 2.44804, 0.846513, -3.73516
50, 2, 86816, 1005.67, 401.629, 2.44803, 0.846607, -3.73503
51, 2, 86816, 1007.11, 400.159, 2.44803, 0.846523, -3.7351
52, 2, 86816, 1006.74, 400.531, 2.44801, 0.846546, -3.73508
53, 2, 86816, 1008.58, 398.677, 2.44802, 0.846575, -3.73513
54, 2, 86816, 1008.26, 398.996, 2.44805, 0.846503, -3.73513
55, 2, 86816, 1006.13, 401.15, 2.44798, 0.846549, -3.73508
56, 2, 86816, 1008.28, 398.979, 2.44803, 0.846572, -3.73512
57, 2, 86816, 1004.7, 402.601, 2.44801, 0.846561, -3.73502
58, 2, 86816, 1008.24, 399.013, 2.44801, 0.846563, -3.73513
59, 2, 86816, 1007.55, 399.717, 2.44804, 0.846567, -3.73509
60, 2, 86816, 1007.18, 400.086, 2.44802, 0.846523, -3.7351
61, 2, 86816, 1009.04, 398.203, 2.44804, 0.846567, -3.73514
62, 2, 86816, 1008.16, 399.095, 2.44796, 0.846555, -3.73515
63, 2, 86816, 1006.74, 400.529, 2.44798, 0.846509, -3.73511
64, 2, 86816, 1006.24, 401.036, 2.44797, 0.846519, -3.73509
65, 2, 86816, 1006.17, 401.118, 2.44803, 0.846596, -3.73504
66, 2, 86816, 1007.05, 400.223, 2.44802, 0.84659, -3.73508
67, 2, 86816, 1009.15, 398.096, 2.44802, 0.846541, -3.73516
68, 2, 86816, 1004.71, 402.595, 2.44801, 0.846579, -3.73501
69, 2, 86816, 1006.96, 400.317, 2.44801, 0.846602, -3.73508
70, 2, 86816, 1007.51, 399.752, 2.44801, 0.84655, -3.73511
71, 2, 86816, 1007.73, 399.53, 2.44799, 0.84658, -3.73512
72, 2, 86816, 1007.31, 399.96, 2.44804, 0.846557, -3.73509
73, 2, 86816, 1008.81, 398.442, 2.44803, 0.846575, -3.73514
74, 2, 86816, 1007.64, 399.614, 2.44801, 0.846485, -3.73513
75, 2, 86816, 1007.36, 399.912, 2.44804, 0.84657, -3.73509
76, 2, 86816, 1009.45, 397.788, 2.44803, 0.846572, -3.73516
77, 2, 86816, 1008.37, 398.891, 2.44802, 0.846585, -3.73512
78, 2, 86816, 1007.6, 399.667, 2.44802, 0.846536, -3.73511
79, 2, 86816, 1007.7, 399.568, 2.44804, 0.846624, -3.73508
80, 2, 86816, 1007.34, 399.928, 2.448, 0.846543, -3.73511
81, 2, 86816, 1009.71, 397.523, 2.44802, 0.846555, -3.73517
82, 2, 86816, 1009.41, 397.827, 2.44804, 0.846516, -3.73517
83, 2, 86816, 1007.94, 399.324, 2.44804, 0.84656, -3.73511
84, 2, 86816, 1010.17, 397.061, 2.44806, 0.846508, -3.73518
85, 2, 86816, 1008.9, 398.344, 2.44801, 0.846552, -3.73515
86, 2, 86816, 1007.13, 400.143, 2.44806, 0.846572, -3.73507
87, 2, 86816, 1008.4, 398.858, 2.44804, 0.846551, -3.73513
88, 2, 86816, 1009.94, 397.292, 2.44804, 0.846563, -3.73517
89, 2, 86816, 1009.06, 398.181, 2.44803, 0.846491, -3.73517
90, 2, 86816, 1008.78, 398.473, 2.44805, 0.84658, -3.73512
91, 2, 86816, 1005.97, 401.313, 2.44803, 0.846484, -3.73507
92, 2, 86816, 1008.53, 398.723, 2.44804, 0.84659, -3.73512
93, 2, 86816, 1005.42, 401.877, 2.44803, 0.846566, -3.73503
94, 2, 86816, 1006.9, 400.372, 2.44802, 0.846553, -3.73508
95, 2, 86816, 1006.59, 400.686, 2.44802, 0.846543, -3.73508
96, 2, 86816, 1009.63, 397.606, 2.44806, 0.846537, -3.73516
97, 2, 86816, 1006.98, 400.295, 2.44803, 0.846526, -3.73509
98, 2, 86816, 1005.16, 402.143, 2.44803, 0.846582, -3.73502
99, 2, 86816, 1006.05, 401.232, 2.44803, 0.84657, -3.73505
100, 2, 86816, 1008.74, 398.503, 2.44798, 0.846508, -3.73517
101, 2, 86816, 1006.06, 401.219, 2.448, 0.846538, -3.73507
102, 2, 86816, 1006.62, 400.646, 2.44798, 0.846516, -3.7351
103, 2, 86816, 1008.91, 398.329, 2.44797, 0.846554, -3.73517
104, 2, 86816, 1006.74, 400.532, 2.44802, 0.846521, -3.73509
105, 2, 86816, 1006.78, 400.485, 2.44797, 0.846475, -3.73512
106, 2, 86816, 1008.07, 399.189, 2.448, 0.846544, -3.73513
107, 2, 86816, 1009.99, 397.233, 2.44799, 0.846518, -3.73521
108, 2, 86816, 1009.26, 397.978, 2.44804, 0.846496, -3.73517
109, 2, 86816, 1005.96, 401.335, 2.44802, 0.846636, -3.73503
110, 2, 86816, 1008.62, 398.629, 2.44801, 0.846488, -3.73516
111, 2, 86816, 1010.58, 396.644, 2.44804, 0.846571, -3.73519
112, 2, 86816, 1006.78, 400.491, 2.44801, 0.846511, -3.7351
113, 2, 86816, 1009.16, 398.086, 2.44804, 0.846521, -3.73516
114, 2, 86816, 1008.68, 398.571, 2.448, 0.846547, -3.73515
115, 2, 86816, 1006.58, 400.695, 2.44801, 0.846568, -3.73507
116, 2, 86816, 1006.1, 401.183, 2.44802, 0.846485, -3.73508
117, 2, 86816, 1008.25, 399.009, 2.44802, 0.846549, -3.73513
118, 2, 86816, 1007.31, 399.954, 2.44803, 0.846528, -3.7351
119, 2, 86816, 1007.85, 399.406, 2.44802, 0.846502, -3.73513
120, 2, 86816, 1009.18, 398.058, 2.448, 0.846525, -3.73517
121, 2, 86816, 1008, 399.251, 2.44798, 0.846518, -3.73514
122, 2, 86816, 1011.83, 395.374, 2.44803, 0.846504, -3.73525
123, 2, 86816, 1007.89, 399.373, 2.44802, 0.846558, -3.73512
124, 2, 86816, 1009.51, 397.72, 2.44799, 0.846519, -3.73519, 40.0471, 312.576, 3.90503, 1.20686, 1.15668
125, 2, 86816, 1010.35, 396.885, 2.44803, 0.84657, -3.73518, 39.4641, 310.849, 3.90475, 1.21524, 1.15754
126, 2, 86816, 1011.42, 395.79, 2.44802, 0.846462, -3.73525
